show,episode,slug_earwolf,id_wikia,url_soundcloud,name,desc,elucidation,tags,tstart,tend,location_type,location_id
cbb,261,nubile-agape,3949,261-horatio-sanz-kulap,Location,"According to Mel Gibson, Malibu boasts an unusually high Jewish law enforcement quotient.",Identifiable earth location.,"Aaron Neville,Mel Gibson",59:38,59:51,poly,177
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,Location,"Gino grew up in Wantaugh long island, south shore nassau county but was abandoned by his birth father due to something he had done.",Identifiable earth location.,Gino Lambardo,3:35,4:03,point,91
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,Location,Among the many celebrities Gino has seen is Jackie Martling at the Westbury Music Hall.,Identifiable earth location.,"Gino Lambardo,Jackie Martling,Howard Stern",16:14,16:35,point,403
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,Location,A communication error canceled Victor Diamond's show at the Elks Grand Ballroom in Sacramento CA.,Identifiable earth location.,"Gino Lambardo,Victor Diamond,Tiny",44:30,45:01,point,404
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,Location,Victor is from Havana but just two days ago had his first cheeseburger,Identifiable earth location.,"Gino Lambardo,Victor Diamond,Tiny",55:29,55:47,poly,82
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,Location,Victor and Tiny had just enough money for two cheeseburgers at the Jack-in-the-Box across from the ArcLight.,Identifiable earth location.,"Gino Lambardo,Victor Diamond,Tiny",55:52,56:09,point,321
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,Location,To book Victor call a payphone on the corner of Santa Monica@Vine.,Identifiable earth location.,"Gino Lambardo,Victor Diamond,Tiny",1:11:02,1:12:07,point,204
cbb,257,nuts-as-a-pile-of-nuts,3928,257-will-forte-paul-f-tompkins,Location,James Madison and Howard Unruh are the only two to reach heaven using a ladder of skeletons.,Identifiable earth location.,"Richard Harrow,Howard Unruh,James Madison",43:55,45:31,point,405
cbb,257,nuts-as-a-pile-of-nuts,3928,257-will-forte-paul-f-tompkins,Location,Will Forte can be told how great Nebraska was or wasn't at Peet's on Main St.,Identifiable earth location.,Richard Harrow,1:21:01,1:21:50,point,406
cbb,257,nuts-as-a-pile-of-nuts,3928,257-will-forte-paul-f-tompkins,Location,Will Forte sells Nebraska to a family in a Santa Monica Peet's.,Identifiable earth location.,Richard Harrow,1:25:10,1:26:39,point,406
cbb,258,yoke-jams,3932,258-jimmy-pardo-bill-callahan,Location,Bob went to peru for aioaska disguised as a soccer ball,Identifiable earth location.,Bob Ducca,44:44,45:02,poly,178
cbb,258,yoke-jams,3932,258-jimmy-pardo-bill-callahan,Location,Bob lied at the american embassy in Peru.,Identifiable earth location.,Bob Ducca,50:35,50:45,point,407
cbb,258,yoke-jams,3932,258-jimmy-pardo-bill-callahan,Location,Bob is teaching a class in Elysian Park this weekend - just look for the garbage fire near the broken bathroom.,Identifiable earth location.,Bob Ducca,1:29:03,1:29:23,poly,179
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,Location,Mr. G doesn't sell the hot yogurt he's used to from growing up in Mobile but it's close.,Identifiable earth location.,Mr. G,50:14,50:25,poly,180
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,Location,Mr. G's yogurt (and free blouse) shop for women could go in any number of locations.,Identifiable earth location.,Mr. G,1:25:28,1:25:57,poly,181
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,Location,Mr. G's yogurt (and free blouse) shop for women could go in any number of locations.,Identifiable earth location.,Mr. G,1:25:28,1:25:57,poly,182
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,Location,Mr. G's yogurt (and free blouse) shop for women could go in any number of locations.,Identifiable earth location.,Mr. G,1:25:28,1:25:57,poly,183
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,Location,Mr. G's yogurt (and free blouse) shop for women could go in any number of locations.,Identifiable earth location.,Mr. G,1:25:28,1:25:57,poly,184
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,Location,Mr. G's yogurt (and free blouse) shop for women could go in any number of locations.,Identifiable earth location.,Mr. G,1:25:28,1:25:57,poly,185
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,Location,Mr. G might get his free blouses from Dress Barn.,Identifiable earth location.,Mr. G,1:25:59,1:26:12,point,408
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,Location,Mr. G might get his free blouses from Ross Dress for Less.,Identifiable earth location.,Mr. G,1:25:59,1:26:12,point,409
cbb,256,raw-copera,3915,256-brendon-small-cameron,Location,Jesse took a walking tour of Cambodia's Angkor Wat.,Identifiable earth location.,Jesse Ventura,43:30,:43:57,poly,186
cbb,264,creating-a-krolliverse,4093,264-nick-kroll-jenny-slate,Location,C-Czar had just seen a 'mind over splatter' t-shirt at Redondo Beach and that's why Pretty Liz is pregnant.,Identifiable earth location.,"C-Czar,Pretty Liz",45:40,45:53,poly,187
cbb,264,creating-a-krolliverse,4093,264-nick-kroll-jenny-slate,Location,C-Czar will be skateboarding at Fairfax High School for the next two weeks.,Identifiable earth location.,"C-Czar,Pretty Liz",1:20:15,1:20:20,poly,188
cbb,264,creating-a-krolliverse,4093,264-nick-kroll-jenny-slate,Location,C-Czar will be setting off fireworks in Alhambra.,Identifiable earth location.,"C-Czar,Pretty Liz",1:20:20,1:20:31,poly,189
cbb,265,live-from-riot-la-2,3882,265-live-from-riot-la-paul-f,Location,"JW is self-funded, built his own HQ in Cumberbatch.",Identifiable earth location.,JW Stillwater,47:38,47:57,poly,169
cbb,265,live-from-riot-la-2,3882,265-live-from-riot-la-paul-f,Location,"As usual, JW boated to L.A. via the Panama Canal.",Identifiable earth location.,JW Stillwater,1:08:18,1:08:28,line,53
cbb,266,the-calvins-twins,4137,266-taran-killam-paul-brittain,Location,To reach The Calvins Bee Honey Horse Fight Fields: 605 to the 606 to the 607 til it turns into Calvins Blvd right before the 608.,Identifiable earth location.,"The Calvins Brothers,Bever Hopox,Chico Hands",1:03:41,1:04:53,point,410
cbb,266,the-calvins-twins,4137,266-taran-killam-paul-brittain,Location,Bevers will be signing copies of Chico's book in Los Feliz.,Identifiable earth location.,"The Calvins Brothers,Bever Hopox,Chico Hands",1:12:16,1:12:30,point,411
cbb,268,what-does-the-fonz-say,2477,268-jimmy-pardo-betsy-sodaro,Location,Voda the Gypsy met Scott in the apple section at Ralphs the other day.,Identifiable earth location.,Voda the Gypsy,39:24,40:02,point,412
cbb,268,what-does-the-fonz-say,2477,268-jimmy-pardo-betsy-sodaro,Location,The curse on the Apple store at The Grove is that it's always too crowded.,Identifiable earth location.,Voda the Gypsy,52:30,52:48,point,13
cbb,268,what-does-the-fonz-say,2477,268-jimmy-pardo-betsy-sodaro,Location,The curse on the Apple store in Manhattan is that it's too loud.,Identifiable earth location.,Voda the Gypsy,52:30,52:48,poly,190
cbb,268,what-does-the-fonz-say,2477,268-jimmy-pardo-betsy-sodaro,Location,Voda cursed that theatre in Colorado.,Identifiable earth location.,Voda the Gypsy,1:15:40,1:15:56,point,413
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,Location,Jon Daly takes acoustic guitar lessons from Flea at Silverlake Music Conservatory.,Identifiable earth location.,"Flea,Red Hot Chili Peppers",7:47,8:35,point,414
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,Location,"Jesse's been getting into ayahuasca down in Mexico, has his coffee near some Yucat��n cenotes every morning.",Identifiable earth location.,Jesse Ventura,39:43,40:22,poly,191
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,Location,When General Zod told Jesse Ventura to kneel (at a Superman screening in Manhattan) Jesse said 'Hello no!' and ripped the screen down.,Identifiable earth location.,Jesse Ventura,42:20,42:48,poly,192
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,Location,Jesse surfs hundred-year waves 'all the time' in baja -- evidently somewhere near the Enigma's HQ and his home.,Identifiable earth location.,Jesse Ventura,1:03:24,1:03:41,point,415
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,Location,Whenever Jesse is in Atlanta he stops by Ric Flair's place.,Identifiable earth location.,"Jesse Ventura,Ric Flair",1:15:56,1:16:03,poly,193
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,Location,Jesse first met Slim Pickens at the Grand Ole Opry.,Identifiable earth location.,"Jesse Ventura,Slim Pickens",1:16:47,1:17:14,poly,194
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,Location,Jesse gets to Atlanta by 'swimming up the Chattahoochee from Savannah' (which is technically impossible).,Identifiable earth location.,"Jesse Ventura,Ric Flair",1:16:03,1:16:22,line,54
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,Location,There have been moments when Jesse was walking hip-replacement-deep near his surf shack in Mexico and he had a feeling there was a presence floating above his shoulder.,Identifiable earth location.,Jesse Ventura,1:20:27,1:20:46,point,415
cbb,271,tiny-little-boy-parts,4268,271-nick-thune-molly-bretthauer,Location,Scott and Nick Thune's agent's car/office is parked in North Hollywood.,Identifiable earth location.,Meredith Coldwell,22:16,22:42,poly,195
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,SFX Record,Loudon pitches in on track 12.,,Andrew Lloyd Webber,55:25,55:46,,
cbb,272,sex-party-season,4274,272-gillian-jacobs-paul-f,Location,"Lentil Wiseman is from Fremont, California.",Identifiable earth location.,Len Wiseman,56:54,56:59,poly,196
cbb,272,sex-party-season,4274,272-gillian-jacobs-paul-f,Location,Lentil Wiseman and his PO Box are now in Bel Air.,Identifiable earth location.,Len Wiseman,58:33,58:43,poly,51
cbb,272,sex-party-season,4274,272-gillian-jacobs-paul-f,Location,Lentil gets cheeky with Scott about Cupertino High.,Identifiable earth location.,Len Wiseman,1:00:02,1:00:13,poly,197
cbb,272,sex-party-season,4274,272-gillian-jacobs-paul-f,Location,Garry Marshall loves Ponchick Factory and classic NYC egg creams.,Identifiable earth location.,Garry Marshall,11:00,11:08,point,416
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Shelly often sees Jim O'Heir walking around watching the CBB TV show.,Identifiable earth location.,Shelly Driftwood,23:02,23:07,poly,62
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Shelly gets to Earwolf via the 110 both ways.,Identifiable earth location.,Shelly Driftwood,24:14,24:38,line,55
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Shelly has a deal with El Pollo Loco for their fryer oil.,Identifiable earth location.,Shelly Driftwood,25:10,25:28,point,417
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,"Shelly's income is largely from Harvey at the Marina del Rey Dockers, who pays him to hang Christmas decorations.",Identifiable earth location.,Shelly Driftwood,25:59,26:15,point,418
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,"Vape Cod, Shelly Driftwood's dispensary, is either at 13574 Lincoln or 1357187 Lincoln.",Identifiable earth location.,Shelly Driftwood,28:46,29:21,point,419
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,Location,DSALW wonders if the Tiki room at Disneyland featured an antisemitic tune.,Identifiable earth location.,"Andrew Lloyd Weber,Walt Disney",44:30,44:48,point,420
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Shelly takes a circuitous route from Venice to the Staples Center.,Identifiable earth location.,Shelly Driftwood,31:27,31:55,line,56
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,"Shooting Year One in Shreveport, Harold Ramis had to call in an explosives team to destroy the camel that Paul Scheer and Christopher Mintz-Plasse couldn't kill.",Identifiable earth location.,"Shelly Driftwood,Harold Ramis, Paul Scheer, Christopher Mintz-Plasse",46:59,47:47,poly,198
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,"Shelly's route from Earwolf to Vape Cod is Fairfax to the 10 to 91 to 91 West, get off at Lincoln and it's a mile down the street.",Identifiable earth location.,Shelly Driftwood,50:54,51:17,line,198
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Trunks in West Hollywood is where a lot of ex-football players go to ram other dudes.,Identifiable earth location.,Shelly Driftwood,54:14,54:36,point,421
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Shelly decided to stop smoking weed when he awoke in a hotel room in Encino with Max Wright and Andy Dick.,Identifiable earth location.,"Shelly Driftwood,Max Wright,Andy Dick,Alf",57:07,57:26,poly,199
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Brett Butler was on Flight 93 and in fact caused its descent when she jumped out causing an internal pressure issue.,Identifiable earth location.,"Shelly Driftwood,United Airlines Flight 93,Brett Butler",1:00:21,1:01:26,poly,200
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Shelly met Brett Butler at a 'Thousand Lakes' rehab facility.,Identifiable earth location.,"Shelly Driftwood,Brett Butler",1:01:56,1:02:15,point,422
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Burt Reynolds put a .45 to Shelly's head in the bathroom of Dan Tana's and said 'stop doing coke.',Identifiable earth location.,"Shelly Driftwood,Burt Reynolds",1:03:38,1:03:51,point,220
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Shelly had an airbag removed from Brett Butler's BMW in anticipation of a suicide jump in Topanga Canyon.,Identifiable earth location.,"Shelly Driftwood,Brett Butler,suicide",1:14:45,1:15:08,poly,201
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Shelly's route to his suicide in Topanga Canyon.,Identifiable earth location.,"Shelly Driftwood,Brett Butler,suicide",1:14:45,1:15:08,line,58
cbb,273,vape-cod,4288,273-jim-oheir-horatio-sanz,Location,Shelly plugs the wrong location (1357187 Lincoln Blvd) for Vape Cod.,Identifiable earth location.,Shelly Driftwood,1:15:08,1:15:38,point,419
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,Location,Gil and Golly met on a boat in international waters.,Identifiable earth location.,"Gil,Golly",38:57,39:32,line,11
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,Location,Gil freelanced at the ArcLight for a spell.,Identifiable earth location.,Gil,53:08,53:31,poly,133
cbb,275,live-from-sxsw-2014,3882,275-live-from-sxsw-2014-jonah,Location,The Sheriff of Nottingham wonders if Scott is familiar with San Francisco's Tenderloin district.,Identifiable earth location.,Sheriff of Nottingham,49:26,49:46,poly,202
cbb,275,live-from-sxsw-2014,3882,275-live-from-sxsw-2014-jonah,Location,The Sheriff of Nottingham spends summers in Barcelona.,Identifiable earth location.,Sheriff of Nottingham,49:54,50:03,poly,203
cbb,276,live-from-sxsw-2014-ii,3882,276-live-from-sxsw-2014-ii,Location,Gino is a radio major at Nassau Community College and gets extra credit for doing 'future radio.',Identifiable earth location.,Gino Lambardo,5:05,5:15,point,299
cbb,301,theyre-twins-jonah,4806,301-jonah-ray-kumail-nanjiani-brendon-small,Location,Tiny met Victor at a Burger King (near an apartment complex with a dentist in it).,Identifiable earth location.,"Victor Diamond,Tiny",38:01,38:38,point,423
cbb,301,theyre-twins-jonah,4806,301-jonah-ray-kumail-nanjiani-brendon-small,Location,Kumail's right - Victor is from Havana.,Identifiable earth location.,"Victor Diamond,Tiny",53:53,54:21,poly,82
cbb,302,milkshake-movies,4807,302-mary-lynn-rajskub-eddie-pepitone-twin-shadow,Location,Howard Amethyst's wife might leave him in the Ralphs on Ventura.,Identifiable earth location.,Howard Amethyst,39:35,42:07,point,424
cbb,302,milkshake-movies,4807,302-mary-lynn-rajskub-eddie-pepitone-twin-shadow,Location,Howard Amethyst role-plays that he's on line at Rite Aid on Ventura.,Identifiable earth location.,Howard Amethyst,42:40,43:02,point,425
cbb,302,milkshake-movies,4807,302-mary-lynn-rajskub-eddie-pepitone-twin-shadow,Location,At Cedars-Sinai it's best to not use the word 'semi' when discussing earthquakes.,Identifiable earth location.,Howard Amethyst,44:50,44:58,poly,204
cbb,350,helmets-aqueduct-crucifixion-boobs,5491,350-andy-richter-andy-daly,Location,Byron admits he perhaps crossed the line when he intended to kidnap the royal baby and raising it in the dark arts on the isle of Australia.,Identifiable earth location.,"Byron Denniston,Prince George of Cambridge",37:35,37:53,poly,157
cbb,350,helmets-aqueduct-crucifixion-boobs,5491,350-andy-richter-andy-daly,Location,Denniston argues that it's entirely optional whether you first consider Australia an island or a continent.,Identifiable earth location.,Byron Denniston,38:48,38:56,poly,157
