show,episode,slug_earwolf,id_wikia,url_soundcloud,created_at,updated_at,soclo_link,name,desc,elucidation,tags,tstart,tend,holding,scope,location_type,location_id
cbb,348,is-yall-my-daddy,5455,348-cameron-esposito-paul-f-tompkins-matt-gourley,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/348-cameron-esposito-paul-f-tompkins-matt-gourley/#t=1:16:02,Location,J.W. decides his daddy needs professional care.,Identifiable earth location.,"J.W. Stillwater,Professor Stillwater",1:16:02,1:16:23,false,,point,398
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead/#t=28:12,Location,"Scott and Klaus visited 168 German dance halls, entered 46 of them.",Identifiable earth location.,Klaus Schneider,28:12,28:44,false,,poly,164
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead/#t=31:07,Location,Cake Boss has trimped around the UK and Soviet Russia.,Identifiable earth location.,"Klaus Schneider,Cake Boss",31:07,31:22,false,,poly,172
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead/#t=31:07,Location,Cake Boss has trimped around the UK and Soviet Russia.,Identifiable earth location.,"Klaus Schneider,Cake Boss",31:07,31:22,false,,poly,173
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead/#t=35:07,Location,Ho Ho goes to Germany all the time for Christnacht.,Identifiable earth location.,"Klaus Schneider,Ho Ho the Elf",35:07,35:15,false,,poly,164
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead/#t=43:24,Location,Hitler whisked Klaus away to Italy once.,Identifiable earth location.,"Klaus Schneider,Adolph Hitler",43:24,43:37,false,,poly,174
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead/#t=1:20:50,Location,The group assumes correctly that Brad Hammerstone has celebrated Christmas on Bear Mountain.,Identifiable earth location.,"Brad Hammerstone,Scrooge McDuck,Donald Duck",1:20:50,1:20:59,false,,point,399
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead/#t=1:43:17,Location,Judge Dredd ended with the titular character receiving an honorary doctorate from Dartmouth.,Identifiable earth location.,"Judge Dredd,Rickster",1:43:17,1:43:23,false,,point,400
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead/#t=1:49:02,Location,Chad's family dropped him off at Denny's because they don't got Denny's in North Carolina.,Identifiable earth location.,Chad Warren,1:49:02,1:49:12,false,,point,401
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead/#t=1:55:07,Location,Chad teleported to Earwolf from Denny's.,Identifiable earth location.,Chad Warren,1:55:07,1:55:28,false,,point,401
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead/#t=2:02:00,Location,Alan Thicke was at Denny's having Moons Over Moons and may have teleported to Earwolf.,Identifiable earth location.,"Chad Warren,Alan Thicke",2:02:00,2:02:10,false,,point,401
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead/#t=2:03:02,Location,Alan Thicke might be responsible for Chad Warren's teleportation from Denny's to Earwolf.,Identifiable earth location.,"Chad Warren,Alan Thicke",2:03:02,2:03:20,false,,point,401
cbb,262,2013-holiday-spectacular,3034,2013-holiday-spectacular,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/2013-holiday-spectacular/#t=1:56:45,Location,"Frank Stallone has been to temple, Dr. Bill Cosby Bukowski has a degree *from* Temple.",Identifiable earth location.,"Bill Cosby Bukowski,Frank Stallone",1:56:45,1:57:02,false,,poly,176
cbb,262,2013-holiday-spectacular,3034,2013-holiday-spectacular,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/2013-holiday-spectacular/#t=2:21:38,Location,The Bachelor Brothers recorded Silverchair in their recording studio.,Identifiable earth location.,"Benny Bachelor, Barrett Bachelor,The Bachelor Brothers,Silverchair",2:21:38,2:21:55,false,,poly,117
cbb,262,2013-holiday-spectacular,3034,2013-holiday-spectacular,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/2013-holiday-spectacular/#t=2:27:28,Location,Frank Stallone does security and kung fu at The Home Depot.,Identifiable earth location.,Frank Stallone,2:27:28,2:27:49,false,,point,30
cbb,261,nubile-agape,3949,261-horatio-sanz-kulap,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/261-horatio-sanz-kulap/#t=42:10,Location,Aaron Neville frequents the In-N-Out up the street from Earwolf.,Identifiable earth location.,Aaron Neville,42:10,42:17,false,,point,402
cbb,261,nubile-agape,3949,261-horatio-sanz-kulap,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/261-horatio-sanz-kulap/#t=59:38,Location,"According to Mel Gibson, Malibu boasts an unusually high Jewish law enforcement quotient.",Identifiable earth location.,"Aaron Neville,Mel Gibson",59:38,59:51,false,,poly,177
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/260-mike-birbiglia-brendon/#t=3:35,Location,"Gino grew up in Wantaugh long island, south shore nassau county but was abandoned by his birth father due to something he had done.",Identifiable earth location.,Gino Lambardo,3:35,4:03,false,,point,91
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/260-mike-birbiglia-brendon/#t=16:14,Location,Among the many celebrities Gino has seen is Jackie Martling at the Westbury Music Hall.,Identifiable earth location.,"Gino Lambardo,Jackie Martling,Howard Stern",16:14,16:35,false,,point,403
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/260-mike-birbiglia-brendon/#t=44:30,Location,A communication error canceled Victor Diamond's show at the Elks Grand Ballroom in Sacramento CA.,Identifiable earth location.,"Gino Lambardo,Victor Diamond,Tiny",44:30,45:01,false,,point,404
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/260-mike-birbiglia-brendon/#t=55:29,Location,Victor is from Havana but just two days ago had his first cheeseburger,Identifiable earth location.,"Gino Lambardo,Victor Diamond,Tiny",55:29,55:47,false,,poly,82
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/260-mike-birbiglia-brendon/#t=55:52,Location,Victor and Tiny had just enough money for two cheeseburgers at the Jack-in-the-Box across from the ArcLight.,Identifiable earth location.,"Gino Lambardo,Victor Diamond,Tiny",55:52,56:09,false,,point,321
cbb,260,tiny-cheeseburger-story,4871,260-mike-birbiglia-brendon,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/260-mike-birbiglia-brendon/#t=1:11:02,Location,To book Victor call a payphone on the corner of Santa Monica@Vine.,Identifiable earth location.,"Gino Lambardo,Victor Diamond,Tiny",1:11:02,1:12:07,false,,point,204
cbb,257,nuts-as-a-pile-of-nuts,3928,257-will-forte-paul-f-tompkins,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/257-will-forte-paul-f-tompkins/#t=43:55,Location,James Madison and Howard Unruh are the only two to reach heaven using a ladder of skeletons.,Identifiable earth location.,"Richard Harrow,Howard Unruh,James Madison",43:55,45:31,false,,point,405
cbb,257,nuts-as-a-pile-of-nuts,3928,257-will-forte-paul-f-tompkins,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/257-will-forte-paul-f-tompkins/#t=1:21:01,Location,Will Forte can be told how great Nebraska was or wasn't at Peet's on Main St.,Identifiable earth location.,Richard Harrow,1:21:01,1:21:50,false,,point,406
cbb,257,nuts-as-a-pile-of-nuts,3928,257-will-forte-paul-f-tompkins,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/257-will-forte-paul-f-tompkins/#t=1:25:10,Location,Will Forte sells Nebraska to a family in a Santa Monica Peet's.,Identifiable earth location.,Richard Harrow,1:25:10,1:26:39,false,,point,406
cbb,258,yoke-jams,3932,258-jimmy-pardo-bill-callahan,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/258-jimmy-pardo-bill-callahan/#t=44:44,Location,Bob went to peru for aioaska disguised as a soccer ball,Identifiable earth location.,Bob Ducca,44:44,45:02,false,,poly,178
cbb,258,yoke-jams,3932,258-jimmy-pardo-bill-callahan,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/258-jimmy-pardo-bill-callahan/#t=50:35,Location,Bob lied at the american embassy in Peru.,Identifiable earth location.,Bob Ducca,50:35,50:45,false,,point,407
cbb,258,yoke-jams,3932,258-jimmy-pardo-bill-callahan,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/258-jimmy-pardo-bill-callahan/#t=1:29:03,Location,Bob is teaching a class in Elysian Park this weekend - just look for the garbage fire near the broken bathroom.,Identifiable earth location.,Bob Ducca,1:29:03,1:29:23,false,,poly,179
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/259-david-alan-grier-lauren/#t=50:14,Location,Mr. G doesn't sell the hot yogurt he's used to from growing up in Mobile but it's close.,Identifiable earth location.,Mr. G,50:14,50:25,false,,poly,180
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/259-david-alan-grier-lauren/#t=1:25:28,Location,Mr. G's yogurt (and free blouse) shop for women could go in any number of locations.,Identifiable earth location.,Mr. G,1:25:28,1:25:57,false,,poly,181
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/259-david-alan-grier-lauren/#t=1:25:28,Location,Mr. G's yogurt (and free blouse) shop for women could go in any number of locations.,Identifiable earth location.,Mr. G,1:25:28,1:25:57,false,,poly,182
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/259-david-alan-grier-lauren/#t=1:25:28,Location,Mr. G's yogurt (and free blouse) shop for women could go in any number of locations.,Identifiable earth location.,Mr. G,1:25:28,1:25:57,false,,poly,183
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/259-david-alan-grier-lauren/#t=1:25:28,Location,Mr. G's yogurt (and free blouse) shop for women could go in any number of locations.,Identifiable earth location.,Mr. G,1:25:28,1:25:57,false,,poly,184
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/259-david-alan-grier-lauren/#t=1:25:28,Location,Mr. G's yogurt (and free blouse) shop for women could go in any number of locations.,Identifiable earth location.,Mr. G,1:25:28,1:25:57,false,,poly,185
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/259-david-alan-grier-lauren/#t=1:25:59,Location,Mr. G might get his free blouses from Dress Barn.,Identifiable earth location.,Mr. G,1:25:59,1:26:12,false,,point,408
cbb,259,charlottes-website,3939,259-david-alan-grier-lauren,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/259-david-alan-grier-lauren/#t=1:25:59,Location,Mr. G might get his free blouses from Ross Dress for Less.,Identifiable earth location.,Mr. G,1:25:59,1:26:12,false,,point,409
cbb,256,raw-copera,3915,256-brendon-small-cameron,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/256-brendon-small-cameron/#t=43:30,Location,Jesse took a walking tour of Cambodia's Angkor Wat.,Identifiable earth location.,Jesse Ventura,43:30,:43:57,false,,poly,186
cbb,264,creating-a-krolliverse,4093,264-nick-kroll-jenny-slate,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/264-nick-kroll-jenny-slate/#t=45:40,Location,C-Czar had just seen a 'mind over splatter' t-shirt at Redondo Beach and that's why Pretty Liz is pregnant.,Identifiable earth location.,"C-Czar,Pretty Liz",45:40,45:53,false,,poly,187
cbb,264,creating-a-krolliverse,4093,264-nick-kroll-jenny-slate,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/264-nick-kroll-jenny-slate/#t=1:20:15,Location,C-Czar will be skateboarding at Fairfax High School for the next two weeks.,Identifiable earth location.,"C-Czar,Pretty Liz",1:20:15,1:20:20,false,,poly,188
cbb,264,creating-a-krolliverse,4093,264-nick-kroll-jenny-slate,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/264-nick-kroll-jenny-slate/#t=1:20:20,Location,C-Czar will be setting off fireworks in Alhambra.,Identifiable earth location.,"C-Czar,Pretty Liz",1:20:20,1:20:31,false,,poly,189
cbb,265,live-from-riot-la-2,3882,265-live-from-riot-la-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/265-live-from-riot-la-paul-f/#t=47:38,Location,"JW is self-funded, built his own HQ in Cumberbatch.",Identifiable earth location.,JW Stillwater,47:38,47:57,false,,poly,169
cbb,265,live-from-riot-la-2,3882,265-live-from-riot-la-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/265-live-from-riot-la-paul-f/#t=1:08:18,Location,"As usual, JW boated to L.A. via the Panama Canal.",Identifiable earth location.,JW Stillwater,1:08:18,1:08:28,false,,line,53
cbb,266,the-calvins-twins,4137,266-taran-killam-paul-brittain,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/266-taran-killam-paul-brittain/#t=1:03:41,Location,To reach The Calvins Bee Honey Horse Fight Fields: 605 to the 606 to the 607 til it turns into Calvins Blvd right before the 608.,Identifiable earth location.,"The Calvins Brothers,Bever Hopox,Chico Hands",1:03:41,1:04:53,false,,point,410
cbb,266,the-calvins-twins,4137,266-taran-killam-paul-brittain,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/266-taran-killam-paul-brittain/#t=1:12:16,Location,Bevers will be signing copies of Chico's book in Los Feliz.,Identifiable earth location.,"The Calvins Brothers,Bever Hopox,Chico Hands",1:12:16,1:12:30,false,,point,411
cbb,268,what-does-the-fonz-say,2477,268-jimmy-pardo-betsy-sodaro,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/268-jimmy-pardo-betsy-sodaro/#t=39:24,Location,Voda the Gypsy met Scott in the apple section at Ralphs the other day.,Identifiable earth location.,Voda the Gypsy,39:24,40:02,false,,point,412
cbb,268,what-does-the-fonz-say,2477,268-jimmy-pardo-betsy-sodaro,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/268-jimmy-pardo-betsy-sodaro/#t=52:30,Location,The curse on the Apple store at The Grove is that it's always too crowded.,Identifiable earth location.,Voda the Gypsy,52:30,52:48,false,,point,13
cbb,268,what-does-the-fonz-say,2477,268-jimmy-pardo-betsy-sodaro,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/268-jimmy-pardo-betsy-sodaro/#t=52:30,Location,The curse on the Apple store in Manhattan is that it's too loud.,Identifiable earth location.,Voda the Gypsy,52:30,52:48,false,,poly,190
cbb,268,what-does-the-fonz-say,2477,268-jimmy-pardo-betsy-sodaro,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/268-jimmy-pardo-betsy-sodaro/#t=1:15:40,Location,Voda cursed that theatre in Colorado.,Identifiable earth location.,Voda the Gypsy,1:15:40,1:15:56,false,,point,413
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/270-jon-daly-james-adomian/#t=7:47,Location,Jon Daly takes acoustic guitar lessons from Flea at Silverlake Music Conservatory.,Identifiable earth location.,"Flea,Red Hot Chili Peppers",7:47,8:35,false,,point,414
